37°N 9°W,18 km/h
60°N 8°W,47 km/h
60°N 8°W,41 km/h
59°N 8°W,36 km/h
59°N 8°W,33 km/h
59°N 8°W,30 km/h
58°N 8°W,31 km/h
58°N 8°W,34 km/h
58°N 8°W,33 km/h
57°N 8°W,32 km/h
57°N 8°W,29 km/h
56°N 8°W,26 km/h
56°N 8°W,27 km/h
56°N 8°W,26 km/h
55°N 8°W,19 km/h
55°N 8°W,13 km/h
54°N 8°W,15 km/h
54°N 8°W,11 km/h
54°N 8°W,13 km/h
53°N 8°W,11 km/h
53°N 8°W,6 km/h
52°N 8°W,7 km/h
52°N 8°W,13 km/h
52°N 8°W,12 km/h
51°N 8°W,9 km/h
51°N 8°W,8 km/h
50°N 8°W,12 km/h
50°N 8°W,11 km/h
49°N 8°W,12 km/h
49°N 8°W,16 km/h
48°N 8°W,15 km/h
48°N 8°W,15 km/h
47°N 8°W,15 km/h
47°N 8°W,6 km/h
46°N 8°W,2 km/h
46°N 8°W,6 km/h
45°N 8°W,9 km/h
45°N 8°W,13 km/h
44°N 8°W,19 km/h
44°N 8°W,15 km/h
43°N 8°W,5 km/h
43°N 8°W,4 km/h
42°N 8°W,8 km/h
42°N 8°W,6 km/h
41°N 8°W,5 km/h
41°N 8°W,5 km/h
40°N 8°W,5 km/h
40°N 8°W,3 km/h
39°N 8°W,2 km/h
39°N 8°W,7 km/h
38°N 8°W,7 km/h
38°N 8°W,4 km/h
37°N 8°W,11 km/h
60°N 7°W,39 km/h
60°N 7°W,36 km/h
59°N 7°W,35 km/h
59°N 7°W,36 km/h
59°N 7°W,36 km/h
58°N 7°W,35 km/h
58°N 7°W,33 km/h
58°N 7°W,29 km/h
57°N 7°W,28 km/h
57°N 7°W,28 km/h
56°N 7°W,28 km/h
56°N 7°W,32 km/h
56°N 7°W,30 km/h
55°N 7°W,17 km/h
55°N 7°W,8 km/h
54°N 7°W,8 km/h
54°N 7°W,8 km/h
54°N 7°W,10 km/h
53°N 7°W,11 km/h
53°N 7°W,9 km/h
52°N 7°W,7 km/h
52°N 7°W,8 km/h
52°N 7°W,10 km/h
51°N 7°W,8 km/h
51°N 7°W,10 km/h
50°N 7°W,12 km/h
50°N 7°W,12 km/h
49°N 7°W,17 km/h
49°N 7°W,22 km/h
48°N 7°W,20 km/h
48°N 7°W,19 km/h
47°N 7°W,15 km/h
47°N 7°W,9 km/h
46°N 7°W,6 km/h
46°N 7°W,9 km/h
45°N 7°W,12 km/h
45°N 7°W,11 km/h
44°N 7°W,15 km/h
44°N 7°W,9 km/h
43°N 7°W,2 km/h
43°N 7°W,3 km/h
42°N 7°W,4 km/h
42°N 7°W,3 km/h
41°N 7°W,3 km/h
41°N 7°W,2 km/h
40°N 7°W,3 km/h
40°N 7°W,4 km/h
39°N 7°W,2 km/h
39°N 7°W,5 km/h
38°N 7°W,4 km/h
38°N 7°W,4 km/h
37°N 7°W,20 km/h
60°N 7°W,40 km/h
60°N 7°W,38 km/h
59°N 7°W,36 km/h
59°N 7°W,34 km/h
59°N 7°W,30 km/h
58°N 7°W,23 km/h
58°N 7°W,18 km/h
58°N 7°W,20 km/h
57°N 7°W,29 km/h
57°N 7°W,33 km/h
56°N 7°W,30 km/h
56°N 7°W,29 km/h
56°N 7°W,25 km/h
55°N 7°W,13 km/h
55°N 7°W,6 km/h
54°N 7°W,8 km/h
54°N 7°W,6 km/h
54°N 7°W,3 km/h
53°N 7°W,5 km/h
53°N 7°W,8 km/h
52°N 7°W,8 km/h
52°N 7°W,8 km/h
52°N 7°W,10 km/h
51°N 7°W,11 km/h
51°N 7°W,12 km/h
50°N 7°W,11 km/h
50°N 7°W,15 km/h
49°N 7°W,21 km/h
49°N 7°W,23 km/h
48°N 7°W,22 km/h
48°N 7°W,19 km/h
47°N 7°W,15 km/h
47°N 7°W,14 km/h
46°N 7°W,14 km/h
46°N 7°W,14 km/h
45°N 7°W,12 km/h
45°N 7°W,7 km/h
44°N 7°W,12 km/h
44°N 7°W,9 km/h
43°N 7°W,4 km/h
43°N 7°W,5 km/h
42°N 7°W,2 km/h
42°N 7°W,5 km/h
41°N 7°W,5 km/h
41°N 7°W,4 km/h
40°N 7°W,4 km/h
40°N 7°W,3 km/h
39°N 7°W,1 km/h
39°N 7°W,2 km/h
38°N 7°W,7 km/h
38°N 7°W,8 km/h
37°N 7°W,20 km/h
60°N 6°W,34 km/h
60°N 6°W,34 km/h
59°N 6°W,35 km/h
59°N 6°W,34 km/h
59°N 6°W,31 km/h
58°N 6°W,27 km/h
58°N 6°W,25 km/h
58°N 6°W,23 km/h
57°N 6°W,22 km/h
57°N 6°W,21 km/h
56°N 6°W,22 km/h
56°N 6°W,24 km/h
56°N 6°W,29 km/h
55°N 6°W,20 km/h
55°N 6°W,4 km/h
54°N 6°W,4 km/h
54°N 6°W,14 km/h
54°N 6°W,13 km/h
53°N 6°W,12 km/h
53°N 6°W,17 km/h
52°N 6°W,20 km/h
52°N 6°W,16 km/h
52°N 6°W,14 km/h
51°N 6°W,18 km/h
51°N 6°W,25 km/h
50°N 6°W,21 km/h
50°N 6°W,24 km/h
49°N 6°W,30 km/h
49°N 6°W,27 km/h
48°N 6°W,23 km/h
48°N 6°W,22 km/h
47°N 6°W,17 km/h
47°N 6°W,14 km/h
46°N 6°W,15 km/h
46°N 6°W,13 km/h
45°N 6°W,8 km/h
45°N 6°W,2 km/h
44°N 6°W,3 km/h
44°N 6°W,3 km/h
43°N 6°W,3 km/h
43°N 6°W,3 km/h
42°N 6°W,3 km/h
42°N 6°W,4 km/h
41°N 6°W,2 km/h
41°N 6°W,4 km/h
40°N 6°W,5 km/h
40°N 6°W,3 km/h
39°N 6°W,2 km/h
39°N 6°W,1 km/h
38°N 6°W,7 km/h
38°N 6°W,3 km/h
37°N 6°W,7 km/h
60°N 5°W,34 km/h
60°N 5°W,35 km/h
59°N 5°W,36 km/h
59°N 5°W,34 km/h
59°N 5°W,30 km/h
58°N 5°W,18 km/h
58°N 5°W,6 km/h
58°N 5°W,1 km/h
57°N 5°W,3 km/h
57°N 5°W,9 km/h
56°N 5°W,12 km/h
56°N 5°W,11 km/h
56°N 5°W,16 km/h
55°N 5°W,23 km/h
55°N 5°W,33 km/h
54°N 5°W,38 km/h
54°N 5°W,30 km/h
54°N 5°W,27 km/h
53°N 5°W,26 km/h
53°N 5°W,26 km/h
52°N 5°W,25 km/h
52°N 5°W,21 km/h
52°N 5°W,15 km/h
51°N 5°W,18 km/h
51°N 5°W,20 km/h
50°N 5°W,26 km/h
50°N 5°W,34 km/h
49°N 5°W,33 km/h
49°N 5°W,26 km/h
48°N 5°W,23 km/h
48°N 5°W,25 km/h
47°N 5°W,26 km/h
47°N 5°W,20 km/h
46°N 5°W,19 km/h
46°N 5°W,15 km/h
45°N 5°W,12 km/h
45°N 5°W,5 km/h
44°N 5°W,3 km/h
44°N 5°W,3 km/h
43°N 5°W,1 km/h
43°N 5°W,4 km/h
42°N 5°W,7 km/h
42°N 5°W,3 km/h
41°N 5°W,2 km/h
41°N 5°W,2 km/h
40°N 5°W,3 km/h
40°N 5°W,2 km/h
39°N 5°W,3 km/h
39°N 5°W,2 km/h
38°N 5°W,13 km/h
38°N 5°W,3 km/h
37°N 5°W,5 km/h
60°N 5°W,32 km/h
60°N 5°W,33 km/h
59°N 5°W,32 km/h
59°N 5°W,24 km/h
59°N 5°W,9 km/h
58°N 5°W,3 km/h
58°N 5°W,8 km/h
58°N 5°W,3 km/h
57°N 5°W,4 km/h
57°N 5°W,9 km/h
56°N 5°W,9 km/h
56°N 5°W,6 km/h
56°N 5°W,7 km/h
55°N 5°W,14 km/h
55°N 5°W,21 km/h
54°N 5°W,25 km/h
54°N 5°W,29 km/h
54°N 5°W,27 km/h
53°N 5°W,26 km/h
53°N 5°W,27 km/h
52°N 5°W,23 km/h
52°N 5°W,17 km/h
52°N 5°W,20 km/h
51°N 5°W,20 km/h
51°N 5°W,9 km/h
50°N 5°W,16 km/h
50°N 5°W,26 km/h
49°N 5°W,25 km/h
49°N 5°W,16 km/h
48°N 5°W,10 km/h
48°N 5°W,20 km/h
47°N 5°W,26 km/h
47°N 5°W,19 km/h
46°N 5°W,19 km/h
46°N 5°W,15 km/h
45°N 5°W,15 km/h
45°N 5°W,9 km/h
44°N 5°W,6 km/h
44°N 5°W,5 km/h
43°N 5°W,2 km/h
43°N 5°W,4 km/h
42°N 5°W,9 km/h
42°N 5°W,8 km/h
41°N 5°W,1 km/h
41°N 5°W,3 km/h
40°N 5°W,3 km/h
40°N 5°W,2 km/h
39°N 5°W,6 km/h
39°N 5°W,3 km/h
38°N 5°W,9 km/h
38°N 5°W,5 km/h
37°N 5°W,14 km/h
60°N 4°W,33 km/h
60°N 4°W,27 km/h
59°N 4°W,18 km/h
59°N 4°W,12 km/h
59°N 4°W,11 km/h
58°N 4°W,8 km/h
58°N 4°W,2 km/h
58°N 4°W,5 km/h
57°N 4°W,12 km/h
57°N 4°W,9 km/h
56°N 4°W,1 km/h
56°N 4°W,4 km/h
56°N 4°W,5 km/h
55°N 4°W,4 km/h
55°N 4°W,12 km/h
54°N 4°W,29 km/h
54°N 4°W,35 km/h
54°N 4°W,26 km/h
53°N 4°W,15 km/h
53°N 4°W,12 km/h
52°N 4°W,12 km/h
52°N 4°W,15 km/h
52°N 4°W,20 km/h
51°N 4°W,17 km/h
51°N 4°W,5 km/h
50°N 4°W,14 km/h
50°N 4°W,21 km/h
49°N 4°W,20 km/h
49°N 4°W,13 km/h
48°N 4°W,3 km/h
48°N 4°W,12 km/h
47°N 4°W,23 km/h
47°N 4°W,18 km/h
46°N 4°W,17 km/h
46°N 4°W,18 km/h
45°N 4°W,12 km/h
45°N 4°W,6 km/h
44°N 4°W,9 km/h
44°N 4°W,9 km/h
43°N 4°W,5 km/h
43°N 4°W,6 km/h
42°N 4°W,6 km/h
42°N 4°W,4 km/h
41°N 4°W,8 km/h
41°N 4°W,6 km/h
40°N 4°W,4 km/h
40°N 4°W,5 km/h
39°N 4°W,7 km/h
39°N 4°W,6 km/h
38°N 4°W,6 km/h
38°N 4°W,3 km/h
37°N 4°W,20 km/h
60°N 3°W,26 km/h
60°N 3°W,18 km/h
59°N 3°W,9 km/h
59°N 3°W,6 km/h
59°N 3°W,7 km/h
58°N 3°W,12 km/h
58°N 3°W,13 km/h
58°N 3°W,6 km/h
57°N 3°W,5 km/h
57°N 3°W,7 km/h
56°N 3°W,6 km/h
56°N 3°W,8 km/h
56°N 3°W,7 km/h
55°N 3°W,3 km/h
55°N 3°W,5 km/h
54°N 3°W,14 km/h
54°N 3°W,26 km/h
54°N 3°W,19 km/h
53°N 3°W,11 km/h
53°N 3°W,10 km/h
52°N 3°W,10 km/h
52°N 3°W,10 km/h
52°N 3°W,8 km/h
51°N 3°W,9 km/h
51°N 3°W,8 km/h
50°N 3°W,15 km/h
50°N 3°W,19 km/h
49°N 3°W,18 km/h
49°N 3°W,10 km/h
48°N 3°W,2 km/h
48°N 3°W,9 km/h
47°N 3°W,21 km/h
47°N 3°W,21 km/h
46°N 3°W,22 km/h
46°N 3°W,22 km/h
45°N 3°W,20 km/h
45°N 3°W,13 km/h
44°N 3°W,10 km/h
44°N 3°W,4 km/h
43°N 3°W,3 km/h
43°N 3°W,2 km/h
42°N 3°W,5 km/h
42°N 3°W,11 km/h
41°N 3°W,1 km/h
41°N 3°W,5 km/h
40°N 3°W,9 km/h
40°N 3°W,9 km/h
39°N 3°W,8 km/h
39°N 3°W,12 km/h
38°N 3°W,4 km/h
38°N 3°W,2 km/h
37°N 3°W,19 km/h
60°N 3°W,22 km/h
60°N 3°W,18 km/h
59°N 3°W,16 km/h
59°N 3°W,17 km/h
59°N 3°W,22 km/h
58°N 3°W,27 km/h
58°N 3°W,25 km/h
58°N 3°W,13 km/h
57°N 3°W,8 km/h
57°N 3°W,12 km/h
56°N 3°W,12 km/h
56°N 3°W,9 km/h
56°N 3°W,9 km/h
55°N 3°W,9 km/h
55°N 3°W,8 km/h
54°N 3°W,12 km/h
54°N 3°W,15 km/h
54°N 3°W,12 km/h
53°N 3°W,11 km/h
53°N 3°W,12 km/h
52°N 3°W,11 km/h
52°N 3°W,11 km/h
52°N 3°W,11 km/h
51°N 3°W,8 km/h
51°N 3°W,17 km/h
50°N 3°W,17 km/h
50°N 3°W,17 km/h
49°N 3°W,19 km/h
49°N 3°W,12 km/h
48°N 3°W,3 km/h
48°N 3°W,7 km/h
47°N 3°W,17 km/h
47°N 3°W,20 km/h
46°N 3°W,22 km/h
46°N 3°W,17 km/h
45°N 3°W,20 km/h
45°N 3°W,13 km/h
44°N 3°W,6 km/h
44°N 3°W,1 km/h
43°N 3°W,3 km/h
43°N 3°W,3 km/h
42°N 3°W,10 km/h
42°N 3°W,15 km/h
41°N 3°W,11 km/h
41°N 3°W,19 km/h
40°N 3°W,22 km/h
40°N 3°W,23 km/h
39°N 3°W,17 km/h
39°N 3°W,16 km/h
38°N 3°W,19 km/h
38°N 3°W,13 km/h
37°N 3°W,14 km/h
60°N 2°W,18 km/h
60°N 2°W,22 km/h
59°N 2°W,27 km/h
59°N 2°W,31 km/h
59°N 2°W,33 km/h
58°N 2°W,33 km/h
58°N 2°W,33 km/h
58°N 2°W,23 km/h
57°N 2°W,21 km/h
57°N 2°W,27 km/h
56°N 2°W,27 km/h
56°N 2°W,20 km/h
56°N 2°W,13 km/h
55°N 2°W,11 km/h
55°N 2°W,10 km/h
54°N 2°W,8 km/h
54°N 2°W,10 km/h
54°N 2°W,13 km/h
53°N 2°W,16 km/h
53°N 2°W,14 km/h
52°N 2°W,10 km/h
52°N 2°W,13 km/h
52°N 2°W,14 km/h
51°N 2°W,9 km/h
51°N 2°W,11 km/h
50°N 2°W,9 km/h
50°N 2°W,8 km/h
49°N 2°W,11 km/h
49°N 2°W,11 km/h
48°N 2°W,8 km/h
48°N 2°W,8 km/h
47°N 2°W,10 km/h
47°N 2°W,13 km/h
46°N 2°W,15 km/h
46°N 2°W,22 km/h
45°N 2°W,21 km/h
45°N 2°W,16 km/h
44°N 2°W,12 km/h
44°N 2°W,6 km/h
43°N 2°W,2 km/h
43°N 2°W,6 km/h
42°N 2°W,10 km/h
42°N 2°W,15 km/h
41°N 2°W,12 km/h
41°N 2°W,14 km/h
40°N 2°W,14 km/h
40°N 2°W,19 km/h
39°N 2°W,17 km/h
39°N 2°W,15 km/h
38°N 2°W,30 km/h
38°N 2°W,27 km/h
37°N 2°W,38 km/h
60°N 1°W,19 km/h
60°N 1°W,26 km/h
59°N 1°W,31 km/h
59°N 1°W,31 km/h
59°N 1°W,29 km/h
58°N 1°W,29 km/h
58°N 1°W,31 km/h
58°N 1°W,27 km/h
57°N 1°W,25 km/h
57°N 1°W,26 km/h
56°N 1°W,27 km/h
56°N 1°W,22 km/h
56°N 1°W,18 km/h
55°N 1°W,16 km/h
55°N 1°W,12 km/h
54°N 1°W,8 km/h
54°N 1°W,7 km/h
54°N 1°W,12 km/h
53°N 1°W,14 km/h
53°N 1°W,9 km/h
52°N 1°W,6 km/h
52°N 1°W,9 km/h
52°N 1°W,10 km/h
51°N 1°W,7 km/h
51°N 1°W,11 km/h
50°N 1°W,8 km/h
50°N 1°W,6 km/h
49°N 1°W,5 km/h
49°N 1°W,6 km/h
48°N 1°W,10 km/h
48°N 1°W,7 km/h
47°N 1°W,6 km/h
47°N 1°W,10 km/h
46°N 1°W,9 km/h
46°N 1°W,16 km/h
45°N 1°W,15 km/h
45°N 1°W,10 km/h
44°N 1°W,11 km/h
44°N 1°W,4 km/h
43°N 1°W,2 km/h
43°N 1°W,4 km/h
42°N 1°W,7 km/h
42°N 1°W,4 km/h
41°N 1°W,8 km/h
41°N 1°W,22 km/h
40°N 1°W,29 km/h
40°N 1°W,33 km/h
39°N 1°W,21 km/h
39°N 1°W,27 km/h
38°N 1°W,28 km/h
38°N 1°W,35 km/h
37°N 1°W,54 km/h
60°N 0°W,26 km/h
60°N 0°W,32 km/h
59°N 0°W,35 km/h
59°N 0°W,34 km/h
59°N 0°W,30 km/h
58°N 0°W,27 km/h
58°N 0°W,26 km/h
58°N 0°W,28 km/h
57°N 0°W,25 km/h
57°N 0°W,21 km/h
56°N 0°W,22 km/h
56°N 0°W,24 km/h
56°N 0°W,27 km/h
55°N 0°W,30 km/h
55°N 0°W,29 km/h
54°N 0°W,23 km/h
54°N 0°W,15 km/h
54°N 0°W,16 km/h
53°N 0°W,14 km/h
53°N 0°W,10 km/h
52°N 0°W,10 km/h
52°N 0°W,10 km/h
52°N 0°W,4 km/h
51°N 0°W,7 km/h
51°N 0°W,12 km/h
50°N 0°W,15 km/h
50°N 0°W,13 km/h
49°N 0°W,7 km/h
49°N 0°W,4 km/h
48°N 0°W,7 km/h
48°N 0°W,7 km/h
47°N 0°W,5 km/h
47°N 0°W,11 km/h
46°N 0°W,10 km/h
46°N 0°W,7 km/h
45°N 0°W,6 km/h
45°N 0°W,5 km/h
44°N 0°W,8 km/h
44°N 0°W,5 km/h
43°N 0°W,3 km/h
43°N 0°W,11 km/h
42°N 0°W,10 km/h
42°N 0°W,12 km/h
41°N 0°W,9 km/h
41°N 0°W,9 km/h
40°N 0°W,23 km/h
40°N 0°W,25 km/h
39°N 0°W,23 km/h
39°N 0°W,49 km/h
38°N 0°W,56 km/h
38°N 0°W,64 km/h
37°N 0°W,63 km/h
60°N 0°E,28 km/h
60°N 0°E,32 km/h
59°N 0°E,34 km/h
59°N 0°E,31 km/h
59°N 0°E,28 km/h
58°N 0°E,26 km/h
58°N 0°E,26 km/h
58°N 0°E,25 km/h
57°N 0°E,24 km/h
57°N 0°E,24 km/h
56°N 0°E,24 km/h
56°N 0°E,24 km/h
56°N 0°E,24 km/h
55°N 0°E,25 km/h
55°N 0°E,28 km/h
54°N 0°E,29 km/h
54°N 0°E,27 km/h
54°N 0°E,20 km/h
53°N 0°E,13 km/h
53°N 0°E,12 km/h
52°N 0°E,13 km/h
52°N 0°E,8 km/h
52°N 0°E,2 km/h
51°N 0°E,4 km/h
51°N 0°E,11 km/h
50°N 0°E,11 km/h
50°N 0°E,9 km/h
49°N 0°E,8 km/h
49°N 0°E,5 km/h
48°N 0°E,3 km/h
48°N 0°E,5 km/h
47°N 0°E,8 km/h
47°N 0°E,8 km/h
46°N 0°E,8 km/h
46°N 0°E,10 km/h
45°N 0°E,7 km/h
45°N 0°E,4 km/h
44°N 0°E,4 km/h
44°N 0°E,6 km/h
43°N 0°E,3 km/h
43°N 0°E,8 km/h
42°N 0°E,13 km/h
42°N 0°E,12 km/h
41°N 0°E,6 km/h
41°N 0°E,11 km/h
40°N 0°E,35 km/h
40°N 0°E,69 km/h
39°N 0°E,73 km/h
39°N 0°E,67 km/h
38°N 0°E,71 km/h
38°N 0°E,68 km/h
37°N 0°E,56 km/h
60°N 1°E,29 km/h
60°N 1°E,30 km/h
59°N 1°E,30 km/h
59°N 1°E,29 km/h
59°N 1°E,29 km/h
58°N 1°E,26 km/h
58°N 1°E,22 km/h
58°N 1°E,22 km/h
57°N 1°E,22 km/h
57°N 1°E,22 km/h
56°N 1°E,24 km/h
56°N 1°E,25 km/h
